minx=0
maxx=20
miny=0
maxy=20
0 , 5
0.1 , 5
0.2 , 5
0.3 , 5
0.4 , 5
0.5 , 5
0.6 , 5
0.7 , 5
0.8 , 5
0.9 , 5
1 , 5
1.1 , 5.16667
1.2 , 5.33333
1.3 , 5.5
1.4 , 5.83333
1.5 , 6.16667
1.6 , 6.5
1.7 , 6.575
1.8 , 6.65
1.9 , 6.725
2 , 6.8
2.1 , 6.84
2.2 , 6.88
2.3 , 6.92
2.4 , 6.96
2.5 , 7
2.6 , 7
2.7 , 7
2.8 , 7
2.9 , 7
3 , 7
3.1 , 6.9
3.2 , 6.8
3.3 , 6.7
3.4 , 6.6
3.5 , 6.5
3.6 , 6.4
3.7 , 6.3
3.8 , 6.2
3.9 , 6.1
4 , 6
4.1 , 5.83333
4.2 , 5.66667
4.3 , 5.5
4.4 , 5.25
4.5 , 5
4.6 , 5
4.7 , 5
4.8 , 5
4.9 , 5
5 , 5
5.1 , 5
5.2 , 5
5.3 , 5
5.4 , 5
5.5 , 5
5.6 , 5
5.7 , 5
5.8 , 5
5.9 , 5
6 , 5
6.1 , 4.8
6.2 , 4.6
6.3 , 4.4
6.4 , 4.2
6.5 , 4
6.6 , 3.8
6.7 , 3.6
6.8 , 3.4
6.9 , 3.2
7 , 3
7.1 , 3.55
7.2 , 4.1
7.3 , 4.65
7.4 , 5.2
7.5 , 5.75
7.6 , 6.3
7.7 , 6.85
7.8 , 7.4
7.9 , 7.95
8 , 8.5
8.1 , 9.05
8.2 , 9.6
8.3 , 10.15
8.4 , 10.7
8.5 , 11.25
8.6 , 11.8
8.7 , 12.35
8.8 , 12.9
8.9 , 13.45
9 , 14
9.1 , 12.8
9.2 , 11.6
9.3 , 10.4
9.4 , 9.2
9.5 , 8
9.6 , 6.8
9.7 , 5.6
9.8 , 4.4
9.9 , 3.2
10 , 2
10.1 , 2.3
10.2 , 2.6
10.3 , 2.9
10.4 , 3.2
10.5 , 3.5
10.6 , 3.8
10.7 , 4.1
10.8 , 4.4
10.9 , 4.7
11 , 5
11.1 , 5
11.2 , 5
11.3 , 5
11.4 , 5
11.5 , 5
11.6 , 5
11.7 , 5
11.8 , 5
11.9 , 5
12 , 5
12.1 , 5
12.2 , 5
12.3 , 5
12.4 , 5
12.5 , 5
12.6 , 5
12.7 , 5
12.8 , 5
12.9 , 5
13 , 5
13.1 , 5.2
13.2 , 5.4
13.3 , 5.6
13.4 , 5.8
13.5 , 6
13.6 , 6.1
13.7 , 6.2
13.8 , 6.3
13.9 , 6.4
14 , 6.5
14.1 , 6.55
14.2 , 6.6
14.3 , 6.65
14.4 , 6.7
14.5 , 6.75
14.6 , 6.8
14.7 , 6.85
14.8 , 6.9
14.9 , 6.95
15 , 7
15.1 , 7
15.2 , 7
15.3 , 7
15.4 , 7
15.5 , 7
15.6 , 7
15.7 , 7
15.8 , 7
15.9 , 7
16 , 7
16.1 , 6.9
16.2 , 6.8
16.3 , 6.7
16.4 , 6.6
16.5 , 6.5
16.6 , 6.4
16.7 , 6.3
16.8 , 6.2
16.9 , 6.1
17 , 6
17.1 , 5.8
17.2 , 5.6
17.3 , 5.4
17.4 , 5.2
17.5 , 5
17.6 , 5
17.7 , 5
17.8 , 5
17.9 , 5
18 , 5
18.1 , 5
18.2 , 5
18.3 , 5
18.4 , 5
18.5 , 5
18.6 , 5
18.7 , 5
18.8 , 5
18.9 , 5
19 , 5
19.1 , 5
19.2 , 5
19.3 , 5
19.4 , 5
19.5 , 5
19.6 , 5
19.7 , 5
19.8 , 5
19.9 , 5
20 , 5
