minx=0
maxx=200
miny=0
maxy=150
0 , 35
1 , 35
2 , 36
3 , 36
4 , 37
5 , 38
6 , 37
7 , 36
8 , 36
9 , 35
10 , 35
11 , 35
12 , 35
13 , 35
14 , 35
15 , 35
16 , 35
17 , 35
18 , 35
19 , 35
20 , 35
21 , 32
22 , 29
23 , 26
24 , 23
25 , 20
26 , 26
27 , 33
28 , 40
29 , 46
30 , 53
31 , 60
32 , 66
33 , 73
34 , 80
35 , 86
36 , 93
37 , 100
38 , 106
39 , 113
40 , 120
41 , 104
42 , 88
43 , 72
44 , 56
45 , 40
46 , 41
47 , 43
48 , 44
49 , 46
50 , 48
51 , 46
52 , 44
53 , 43
54 , 41
55 , 40
56 , 40
57 , 40
58 , 41
59 , 41
60 , 42
61 , 42
62 , 43
63 , 44
64 , 45
65 , 46
66 , 46
67 , 47
68 , 48
69 , 49
70 , 50
71 , 52
72 , 54
73 , 56
74 , 58
75 , 60
76 , 62
77 , 64
78 , 66
79 , 68
80 , 70
81 , 66
82 , 62
83 , 58
84 , 54
85 , 50
86 , 46
87 , 42
88 , 38
89 , 34
90 , 30
91 , 30
92 , 31
93 , 31
94 , 32
95 , 32
96 , 33
97 , 33
98 , 34
99 , 34
100 , 35
101 , 34
102 , 34
103 , 33
104 , 33
105 , 32
106 , 32
107 , 31
108 , 31
109 , 30
110 , 30
111 , 30
112 , 31
113 , 31
114 , 32
115 , 32
116 , 33
117 , 33
118 , 34
119 , 34
120 , 35
121 , 34
122 , 34
123 , 33
124 , 33
125 , 32
126 , 32
127 , 31
128 , 31
129 , 30
130 , 30
131 , 30
132 , 31
133 , 31
134 , 32
135 , 32
136 , 33
137 , 33
138 , 34
139 , 34
140 , 35
141 , 36
142 , 37
143 , 38
144 , 39
145 , 40
146 , 38
147 , 36
148 , 34
149 , 32
150 , 30
151 , 28
152 , 26
153 , 24
154 , 22
155 , 20
156 , 34
157 , 48
158 , 62
159 , 76
160 , 90
161 , 79
162 , 68
163 , 57
164 , 46
165 , 35
166 , 36
167 , 37
168 , 38
169 , 39
170 , 40
171 , 39
172 , 38
173 , 37
174 , 36
175 , 35
176 , 35
177 , 35
178 , 35
179 , 35
180 , 35
181 , 35
182 , 35
183 , 35
184 , 35
185 , 35
186 , 35
187 , 35
188 , 35
189 , 35
190 , 35
191 , 35
192 , 35
193 , 35
194 , 35
195 , 35
196 , 35
197 , 35
198 , 35
199 , 35
200 , 35
