minx=0
maxx=16
miny=4
maxy=16
0 , 9.2
0.1 , 9.2
0.2 , 9.2
0.3 , 9.2
0.4 , 9.2
0.5 , 9.2
0.6 , 9.2
0.7 , 9.2
0.8 , 9.2
0.9 , 9.2
1 , 9.2
1.1 , 9.2375
1.2 , 9.275
1.3 , 9.3125
1.4 , 9.35
1.5 , 9.3875
1.6 , 9.425
1.7 , 9.4625
1.8 , 9.5
1.9 , 9.75
2 , 10
2.1 , 10.0667
2.2 , 10.1333
2.3 , 10.2
2.4 , 10.16
2.5 , 10.12
2.6 , 10.08
2.7 , 10.04
2.8 , 10
2.9 , 10.05
3 , 10.1
3.1 , 10.15
3.2 , 10.2
3.3 , 10.15
3.4 , 10.1
3.5 , 10.05
3.6 , 10
3.7 , 9.85
3.8 , 9.7
3.9 , 9.55
4 , 9.4
4.1 , 9.42
4.2 , 9.44
4.3 , 9.46
4.4 , 9.48
4.5 , 9.5
4.6 , 9.52
4.7 , 9.54
4.8 , 9.56
4.9 , 9.58
5 , 9.6
5.1 , 9.64
5.2 , 9.68
5.3 , 9.72
5.4 , 9.76
5.5 , 9.8
5.6 , 10.4
5.7 , 11
5.8 , 11.6
5.9 , 12.2
6 , 12.8
6.1 , 13.4
6.2 , 14
6.3 , 13.125
6.4 , 12.25
6.5 , 11.375
6.6 , 10.5
6.7 , 9.625
6.8 , 8.75
6.9 , 7.875
7 , 7
7.1 , 7.6
7.2 , 8.2
7.3 , 8.8
7.4 , 9.4
7.5 , 10
7.6 , 10.1
7.7 , 10.2
7.8 , 10.3
7.9 , 10.4
8 , 10.5
8.1 , 10.52
8.2 , 10.54
8.3 , 10.56
8.4 , 10.58
8.5 , 10.6
8.6 , 10.62
8.7 , 10.64
8.8 , 10.66
8.9 , 10.68
9 , 10.7
9.1 , 10.75
9.2 , 10.8
9.3 , 10.85
9.4 , 10.9
9.5 , 10.95
9.6 , 11
9.7 , 11.05
9.8 , 11.1
9.9 , 11.15
10 , 11.2
10.1 , 11.36
10.2 , 11.52
10.3 , 11.68
10.4 , 11.84
10.5 , 12
10.6 , 12.04
10.7 , 12.08
10.8 , 12.12
10.9 , 12.16
11 , 12.2
11.1 , 12.16
11.2 , 12.12
11.3 , 12.08
11.4 , 12.04
11.5 , 12
11.6 , 11.9
11.7 , 11.8
11.8 , 11.7
11.9 , 11.6
12 , 11.5
12.1 , 11.31
12.2 , 11.12
12.3 , 10.93
12.4 , 10.74
12.5 , 10.55
12.6 , 10.36
12.7 , 10.17
12.8 , 9.98
12.9 , 9.79
13 , 9.6
13.1 , 9.6
13.2 , 9.6
13.3 , 9.6
13.4 , 9.6
13.5 , 9.6
13.6 , 9.6
13.7 , 9.6
13.8 , 9.6
13.9 , 9.6
14 , 9.6
14.1 , 9.56
14.2 , 9.52
14.3 , 9.48
14.4 , 9.44
14.5 , 9.4
14.6 , 9.36
14.7 , 9.32
14.8 , 9.28
14.9 , 9.24
15 , 9.2
15.1 , 9.2
15.2 , 9.2
15.3 , 9.2
15.4 , 9.2
15.5 , 9.2
15.6 , 9.2
15.7 , 9.2
15.8 , 9.2
15.9 , 9.2
16 , 9.2
